dept_id,univ_id,department,category
034122,034,電機工程學系智慧系統組,電機
034132,034,電機工程學系半導體工程組,電機;半導體
034142,034,材料科學與工程學系,材料
034152,034,光電工程學系,光電
034162,034,理工學院大數據科學國際學士班,學士班;全英;資料科學;大數據
034172,034,企業管理學系管理科學組,管理;企管
034182,034,企業管理學系經營管理組,管理;企管
034192,034,會計學系,會計
034202,034,資訊管理學系人工智慧與大數據組,管理;資管;大數據;人工智慧
034212,034,資訊管理學系智慧商務與知識管理組,管理;資管
034222,034,資訊管理學系(資安組),管理;資管;資訊安全
034232,034,國際企業學系,國際企業
034242,034,財務金融學系,財務金融;金融
034252,034,觀光暨休閒遊憩學系,觀光;休閒
034262,034,管理學院管理科學與財金國際學士學位學程,學士班;管理;財務金融
034272,034,管理學院會計與資訊管理國際學士班智慧會計與風險管理組,學士班;全英;管理;會計;風險管理;資管
034282,034,管理學院會計與資訊管理國際學士班會計資訊與電腦稽核組,學士班;全英;管理;會計;資管
034292,034,管理學院數位行銷與服務創新國際學士班,學士班;全英;管理;行銷;創業
034302,034,華文文學系,文學
034312,034,中國語文學系,文學
034322,034,英美語文學系,文學
034332,034,臺灣文化學系,文化;化學
034342,034,歷史學系,歷史
034352,034,經濟學系,經濟
034362,034,諮商與臨床心理學系,心理學;諮商輔導
034372,034,社會學系,社會學
034382,034,公共行政學系,公共行政
034392,034,法律學系,法律
034402,034,教育與潛能開發學系,教育
034412,034,教育行政與管理學系,管理
034422,034,特殊教育學系,教育;特教
034432,034,幼兒教育學系,教育;幼教
034442,034,族群關係與文化學系,民族研究;文化;社會發展;化學
034452,034,民族語言與傳播學系,傳播
034462,034,民族發展與社會工作學系民族發展組,社會工作
034472,034,民族發展與社會工作學系社會工作組,社會工作
034482,034,原住民族樂舞與藝術學士學位學程,學士班
034492,034,自然資源與環境學系,環境;自然資源
034502,034,縱谷跨域書院學士學位學程,學士班;跨域
034512,034,音樂學系,音樂
034522,034,藝術與設計學系,設計
034532,034,藝術創意產業學系,文創
034542,034,體育與運動科學系,體育;運動科學
035012,035,教育學系,教育
035022,035,特殊教育學系,教育;特教
035032,035,幼兒教育學系,教育;幼教
035042,035,心理與諮商學系,諮商輔導;商學
035052,035,學習與媒材設計學系,設計
035062,035,中國語文學系,文學
035072,035,英語教學系,英文
035082,035,社會暨公共事務學系,公共事務
035092,035,歷史與地理學系,歷史;地理
035102,035,地球環境暨生物資源學系,環境;生命科學;生物資源
035112,035,應用物理暨化學系電子物理組,物理;化學;電子
035122,035,應用物理暨化學系應用化學組,物理;化學
035132,035,數學系,數學
035142,035,資訊科學系,資訊科學
035152,035,資訊科學系(APCS組),資訊科學
035162,035,資訊科學系(資安組),資訊科學;資訊安全
035172,035,城市發展學系,社會發展
035182,035,行銷與管理學系,管理;行銷
035192,035,衛生福利學系,職業安全
035202,035,音樂學系,音樂
035212,035,視覺藝術學系,美術;多媒體;設計
035222,035,體育學系,體育
035232,035,休閒運動管理學系,管理;休閒
035242,035,運動健康科學系,青年儲蓄;管理;健康管理
036012,036,教育學系,教育
036022,036,幼兒教育學系,教育;幼教
036032,036,特殊教育學系,教育;特教
036042,036,教育心理與輔導學系,諮商輔導
036052,036,教育心理與輔導學系(公費生),諮商輔導
036062,036,中國語文學系,文學
036072,036,文化創意產業學系,文創
036082,036,社會發展學系,社會發展
036092,036,英語學系,英文
036102,036,應用英語學系,英文
036112,036,應用日語學系,日文
036122,036,商業大數據學系,大數據
036132,036,行銷與流通管理學系,管理;行銷
036142,036,企業管理學系,管理;企管
036152,036,財務金融學系,財務金融;金融
036162,036,休閒事業經營學系,管理;休閒
036172,036,不動產經營學系,管理;不動產
036182,036,國際經營與貿易學系,管理;貿易
036192,036,會計學系,會計
036202,036,應用化學系,化學
036212,036,應用數學系,數學
036222,036,應用物理系半導體組,物理;半導體
036232,036,應用物理系光電暨材料組,物理;光電;材料
036242,036,科學傳播學系,傳播
036252,036,電腦科學與人工智慧學系,資訊工程;人工智慧
036262,036,電腦科學與人工智慧學系(資安組),資訊工程;人工智慧;資訊安全
036272,036,智慧機器人學系,機器人
036282,036,資訊工程學系,資訊工程
036292,036,電腦與通訊學系,通訊
036302,036,資訊管理學系,管理;資管
036312,036,音樂學系A組,音樂
036322,036,音樂學系B組,音樂
036332,036,視覺藝術學系美術組,美術
036342,036,視覺藝術學系數位媒體設計組,多媒體;設計
036352,036,體育學系,體育
038012,038,全校不分系學士學位學程,不分系;學士班
038022,038,教育學系,教育
038032,038,幼兒教育學系,教育;幼教
038042,038,特殊教育學系,教育;特教
038052,038,文化資源與休閒產業學系,文化資源;休閒
038062,038,數位媒體與文教產業學系,多媒體;文教
038072,038,公共與文化事務學系,公共事務
038082,038,身心整合與運動休閒產業學系,休閒
038092,038,英美語文學系,文學
038102,038,華語文學系,華語;文學
038112,038,生命科學系,生命科學
038122,038,資訊工程學系,資訊工程
038132,038,資訊管理學系,管理;資管
038142,038,應用數學系,數學
038152,038,應用科學系化學及奈米科學組,化學;奈米
038162,038,應用科學系應用物理組,物理
038172,038,綠能與資訊科技學系,能源
038182,038,音樂學系(A組),音樂
038192,038,音樂學系(B組),音樂
038202,038,美術產業學系,美術
038212,038,體育學系,體育
039012,039,體育推廣學系(青年儲蓄帳戶組),青年儲蓄;體育
039022,039,休閒產業經營學系,管理;休閒
039032,039,運動保健學系(一般組),體育;中文;文學
039042,039,運動保健學系(體育術科組),體育
039052,039,體育推廣學系(一般組),體育
039062,039,體育推廣學系(拔河組),體育
039072,039,體育推廣學系(女子啦啦舞組),體育
039082,039,適應體育學系,體育
040012,040,護理學系,護理
040022,040,管理學院學士班(主修：數位行銷與人力資源),學士班;人資;管理;行銷
040032,040,管理學院學士班(主修：財務金融),學士班;管理;財務金融;金融
040042,040,管理學院學士班(主修：國際企業管理),學士班;管理;企管;國際企業
040052,040,管理學院學士班(主修：會計),學士班;管理;會計
040062,040,管理學院學士班(英語專班),學士班;英文;管理
040072,040,應用外語學系,外國語文
040082,040,中國語文學系,文學
040092,040,社會暨政策科學學系,政策
040102,040,人文社會學院英語學士班,學士班;全英;英文;社會學
040112,040,資訊管理學系,管理;資管
040122,040,資訊管理學系(資安組),管理;資管;資訊安全
040132,040,資訊傳播學系(智慧科技應用組),傳播
040142,040,資訊傳播學系(數位媒體設計-創作組),多媒體;傳播;設計
040152,040,資訊工程學系,資訊工程
040162,040,資訊工程學系(資安組),資訊工程;資訊安全
040172,040,資訊工程學系(APCS組),資訊工程
040182,040,資訊學院英語學士班,學士班;全英;英文
040192,040,機械工程學系,機械
040202,040,化學工程與材料科學學系,化學;化學工程;材料
040212,040,工業工程與管理學系,管理;工業工程
040222,040,工程學院英語學士班,學士班;全英;英文
040232,040,電機工程學系(甲組),電機
040242,040,電機工程學系(甲組)(APCS組),電機
040252,040,電機工程學系(乙組),電機
040262,040,電機工程學系(丙組),電機
040272,040,電機通訊學院英語學士班,學士班;全英;英文;通訊;電機
040282,040,藝術與設計學系,設計
040292,040,資訊傳播學系(數位媒體設計-美術組),多媒體;美術;傳播;設計
041012,041,中國文學系,中文;文學
041022,041,外國語文學系,外國語文;文學
041032,041,歷史學系,歷史
041042,041,哲學系,哲學
041052,041,數學系,數學
041062,041,地球與環境科學系,環境科學
041072,041,物理學系,物理
041082,041,化學暨生物化學系,化學;生命科學;生物化學
041092,041,生物醫學科學系,醫學
041102,041,社會福利學系,職業安全
041112,041,心理學系,心理學
041122,041,勞工關係學系,勞動
041132,041,政治學系,政治
041142,041,傳播學系,傳播
041152,041,資訊工程學系,資訊工程
041162,041,電機工程學系,電機
041172,041,機械工程學系機械工程組,機械
041182,041,機械工程學系光機電整合工程組,機電工程;機械
041192,041,機械工程國際學士學位學程,學士班;機械
041202,041,化學工程學系,化學;化學工程
041212,041,通訊工程學系,通訊
041222,041,經濟學系,經濟
041232,041,財務金融學系,財務金融;金融
041242,041,企業管理學系,管理;企管
041252,041,會計與資訊科技學系,會計
041262,041,資訊管理學系,管理;資管
041272,041,資訊管理學系(APCS組),管理;資管
041282,041,法律學系法學組,法律
041292,041,法律學系法制組,法律
041302,041,財經法律學系,法律
041312,041,成人及繼續教育學系,教育
041322,041,犯罪防治學系,犯罪
041332,041,紫荊不分系學士學位學程,不分系;學士班
041342,041,嘉星招生甲組(工),招生
041352,041,嘉星招生乙組(管),招生
041362,041,嘉星招生丙組(法),招生
041372,041,嘉星招生丁組(文),招生
041382,041,嘉星招生戊組(理),招生
041392,041,嘉星招生己組(社),招生
041402,041,嘉星招生庚組(教),招生
041412,041,嘉星招生辛組(心),招生
042012,042,機械與自動化工程學系(車輛科技與綠色能源組),機械;化學工程;自動化;能源
042022,042,機械與自動化工程學系(機電整合與自動化組),機電工程;機械;化學工程;自動化
042032,042,電機工程學系(半導體與光電組),電機;光電;半導體
042042,042,電機工程學系(智慧系統組),電機
042052,042,電機工程學系(APCS組),電機
042062,042,半導體學士學位學程(半導體設備組),學士班;半導體
042072,042,半導體學士學位學程(半導體製程組),學士班;半導體
042082,042,資訊工程學系(資訊工程組),資訊工程
042092,042,資訊工程學系(人工智慧組),資訊工程;人工智慧
042102,042,資訊工程學系(APCS組),資訊工程
042112,042,環境與安全工程學系(永續環境組),環境
042122,042,環境與安全工程學系(安全科技組),環境
042132,042,企業管理學系,管理;企管
042142,042,會計與資訊管理學系(人工智慧科技管理組),管理;會計;資管;人工智慧
042152,042,會計與資訊管理學系(會計暨投資理財組),管理;會計;資管
042162,042,財務金融學系(銀行專業組),財務金融;金融
042172,042,財務金融學系(智慧投資組),財務金融;金融
042182,042,財務金融學系(公司財務組),財務金融;金融
042192,042,應用日語學系(AI商務應用組),日文;人工智慧
042202,042,應用日語學系(觀光旅遊組),日文;觀光
042212,042,生物醫學系(生物醫藥組),醫學
042222,042,生物醫學系(檢驗醫學組),醫學
042232,042,藥用植物與食品保健學系(藥粧保健組),食品
042242,042,藥用植物與食品保健學系(食藥生技組),食品;生物科技
042252,042,觀光休閒學系,觀光;休閒
042262,042,餐旅管理學系,管理;餐旅
042272,042,烘焙暨飲料調製學士學位學程,學士班
042282,042,護理學系,護理
042292,042,視光學系(國際組),視光
042302,042,視光學系(臨床組),視光
042312,042,醫學工程學系,生醫工程
042322,042,醫學工程學系(智慧醫療組),生醫工程
042332,042,職能治療學系(A組),職能治療
042342,042,職能治療學系(B組),職能治療
042352,042,設計學系,設計
042362,042,造形藝術學系(工藝文創組),美術
042372,042,造形藝術學系(藝術創作組),美術
042382,042,多媒體數位內容學士學位學程(動畫與影視特效組),學士班;影視;動畫;多媒體
042392,042,多媒體數位內容學士學位學程(遊戲與人工智慧應用組),學士班;多媒體;人工智慧
042402,042,多媒體數位內容學士學位學程(動漫美術與模型製作組),學士班;美術;多媒體
042412,042,多媒體數位內容學士學位學程(漫畫創作組),學士班;多媒體
042422,042,空間設計學系建築組,設計;建築
042432,042,空間設計學系室內設計組,設計;室內
042442,042,運動健康管理學系,管理;健康管理
043012,043,電機工程學系,電機
043022,043,資訊工程學系(資訊工程組),資訊工程
043032,043,資訊工程學系(資訊應用組),資訊工程
043042,043,資訊工程學系(人工智慧組),資訊工程;人工智慧
043052,043,光電與材料工程學系（人工智慧應用組）,人工智慧;光電;材料
043062,043,光電與材料工程學系（生醫光電組）,光電;材料
043072,043,光電與材料工程學系（半導體組）,光電;半導體;材料
043082,043,工業管理學系（半導體產業組）,管理;半導體
043092,043,工業管理學系（人工智慧應用組）,管理;人工智慧
043102,043,資訊管理學系（資訊系統設計組）,設計;管理;資管
043112,043,資訊管理學系(智慧商務與資訊管理應用組),管理;資管
043122,043,資訊管理學系（人工智慧與大數據應用組）,管理;資管;大數據;人工智慧
043132,043,企業管理學系企業管理組,管理;企管
043142,043,企業管理學系智慧運輸與物流組,管理;企管;物流
043152,043,企業管理學系財務管理組,管理;企管
043162,043,建築與都市計畫學系（第一類組）,建築;都市計畫
043172,043,建築與都市計畫學系（第二類組）,建築;都市計畫
043182,043,土木工程學系,土木
043192,043,應用日語學系（商務觀光組）,日文;觀光
043202,043,應用日語學系（翻譯實務組）,日文;翻譯
043212,043,應用外語暨智慧商務學士學位學程,外國語文;學士班
043222,043,觀光學院學士班(餐旅烘焙組),學士班;觀光;餐旅
043232,043,觀光學院學士班(觀光會展組),學士班;觀光
043242,043,觀光學院學士班(航空旅遊組),學士班;觀光
043252,043,英國西英格蘭大學企業管理雙學士學位學程,學士班;管理;企管
043262,043,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程,學士班;管理;資管
043272,043,加州大學爾灣分校資訊管理與資料科學學士學位學程,學士班;管理;資管;資料科學
043282,043,國際觀光與酒店管理雙學士學位學程,學士班;管理;觀光
044012,044,智慧生活科技學系大數據與管理組,管理;大數據
044022,044,智慧生活科技學系智慧產品開發組,管理;大數據
044032,044,智慧生活設計學系空間設計組,設計
044042,044,智慧生活設計學系空間設計組(青年儲蓄帳戶組),青年儲蓄;設計
044052,044,智慧生活設計學系創意產品與汽車設計組,設計
044062,044,攝影與VR設計學系攝影與科技藝術組,設計
044072,044,攝影與VR設計學系VR與互動媒體組,設計
044082,044,佛教藝術學系佛學組,宗教
044092,044,佛教藝術學系藝術組,宗教
044102,044,美術與文創學系文創設計組,美術;設計
044112,044,美術與文創學系美術創作組,美術
045012,045,電機工程學系,電機
045022,045,電子工程學系,電子
045032,045,資訊工程學系資訊工程組,資訊工程
045042,045,資訊工程學系資訊應用組,資訊工程
045052,045,資訊工程學系(APCS組),資訊工程
045062,045,資訊工程學系(資安組),資訊工程;資訊安全
045072,045,機械與自動化工程學系,機械;化學工程;自動化
045082,045,化學工程學系,化學;化學工程
045092,045,土木工程學系,土木
045102,045,材料科學與工程學系,材料
045112,045,生物醫學工程學系,生醫工程
045122,045,智慧科技英語學士學位學程,學士班;英文
045132,045,半導體學士學位學程,學士班;半導體
045142,045,資訊管理學系,管理;資管
045152,045,企業管理學系,管理;企管
045162,045,財務金融管理學系,管理;財務金融;金融
045172,045,會計學系,會計
045182,045,國際商務學系,國際商務
045192,045,醫務管理學系,管理;健康管理
045202,045,餐旅管理學系,管理;餐旅
045212,045,廚藝暨美食學學系,廚藝
045222,045,國際企業經營英語學士學位學程(國際學院),管理;學士班;英文;國際企業
045232,045,財務與商業分析英語學士學位學程(國際學院),學士班;英文
045242,045,智慧觀光餐旅管理英語學士學位學程(國際學院),學士班;英文;管理;觀光;餐旅
045252,045,國際傳媒與娛樂管理英語學士學位學程(國際學院),學士班;英文;管理
045262,045,應用日語學系,日文
045272,045,大眾傳播學系,傳播
045282,045,電影與電視學系,影視
045292,045,視覺藝術與設計學系,設計
045302,045,醫學科學與生物科技學系醫藥組,生命科學;生物科技;醫學
045312,045,醫學科學與生物科技學系生技組,生命科學;生物科技;醫學
045322,045,營養學系,營養
045332,045,護理學系,護理
045342,045,醫學影像暨放射科學系,醫學;醫學影像
045352,045,物理治療學系,物理;物理治療
045362,045,職能治療學系,職能治療
045372,045,醫學檢驗技術學系,醫學檢驗
045382,045,醫學系(公費生),醫學
046012,046,企業管理學系品牌行銷組（臺北校區）,管理;企管;行銷
046022,046,企業管理學系企業管理組（臺北校區）,管理;企管
046032,046,企業管理學系數位經營組（臺北校區）,管理;企管
046042,046,會計學系會計審計組（臺北校區）,會計
046052,046,會計學系稅務規劃組（臺北校區）,財稅;會計
046062,046,財務金融學系（臺北校區）,財務金融;金融
046072,046,資訊應用與金融保險學系金融組（臺北校區）,資訊工程;金融;保險
046082,046,資訊應用與金融保險學系資訊組（臺北校區）,資訊工程;金融;保險
046092,046,國際企業學系跨境電商經營組（臺北校區）,管理;國際企業;電商
046102,046,國際企業學系外貿行銷管理組（臺北校區）,管理;國際企業;行銷
046112,046,新媒體暨傳播管理學系（臺北校區）,新媒體;傳播;管理
046122,046,廣播電視學系（臺北校區）,影視
046132,046,廣告暨策略行銷學系（臺北校區）,廣告;行銷
046142,046,影音新聞暨社群傳播學系（臺北校區）,傳播;新聞
046152,046,法律學系（臺北校區）,法律
046162,046,財金法律學系（臺北校區）,法律;財務金融
046172,046,國際企業與貿易學士學位學程（全英語授課．臺北校區）,學士班;全英;英文;國際企業;貿易
046182,046,新聞與大眾傳播學士學位學程（全英語授課．臺北校區）,學士班;全英;英文;傳播;新聞
046192,046,時尚與創新管理學士學位學程（全英語授課．臺北校區）,學士班;全英;英文;時尚;管理;創業
046202,046,國際事務與外交學士學位學程（全英語授課．桃園校區）,學士班;全英;英文;國際關係
046212,046,資訊科技應用與管理學士學位學程（全英語授課．桃園校區）,學士班;全英;英文;管理
046222,046,應用中文與華語文教學系文教傳播組（桃園校區）,中文;華語;傳播
046232,046,應用中文與華語文教學系語文創作組（桃園校區）,中文;華語
046242,046,應用英語學系（桃園校區）,英文
046252,046,應用日語學系（桃園校區）,日文
046262,046,商業設計學系（桃園校區）,設計
046272,046,商品設計學系（桃園校區）,設計
046282,046,數位媒體設計學系（桃園校區）,多媒體;設計
046292,046,建築學系（桃園校區）,建築
046302,046,都市設計與永續發展學系智慧城市與無人機應用組 （桃園校區）,設計
046312,046,都市設計與永續發展學系都市更新與土地開發組 （桃園校區）,設計;土地
046322,046,觀光事業學系（桃園校區）,管理;觀光
046332,046,休閒遊憩管理學系（桃園校區）,管理;休閒
046342,046,餐旅管理學系（桃園校區）,管理;餐旅
046352,046,犯罪防治學系（桃園校區）,犯罪
046362,046,公共事務與行政管理學系（桃園校區）,公共事務;管理
046372,046,諮商臨床與工商心理學系（桃園校區）,心理學;諮商輔導
046382,046,金融學系（桃園校區）,金融
046392,046,金融科技應用學系（桃園校區）,金融
046402,046,資訊管理學系人工智慧應用組（桃園校區）,管理;資管;人工智慧
046412,046,資訊管理學系巨量資料管理組（桃園校區）,管理;資管
046422,046,資訊管理學系電子商務管理組（桃園校區）,管理;電商;資管;電子
046432,046,人工智慧應用學系（桃園校區）,人工智慧
046442,046,資訊工程學系(桃園校區),資訊工程
046452,046,資訊工程學系（APCS組．桃園校區）,資訊工程
046462,046,電機工程學系（桃園校區）,電機
046472,046,半導體應用學士學位學程（桃園校區）,學士班;半導體
046482,046,醫療資訊與管理學系健康產業管理組（桃園校區）,健康產業;醫療資訊;管理
046492,046,醫療資訊與管理學系醫療資訊組（桃園校區）,醫療資訊;管理
046502,046,生物科技學系生物醫學組（桃園校區）,生命科學;生物科技;醫學
046512,046,生物科技學系食品生技組（桃園校區）,生命科學;食品;生物科技
046522,046,生物醫學工程學系專利醫材法規組（桃園校區）,生醫工程
046532,046,生物醫學工程學系人工智慧醫療組（桃園校區）,人工智慧;生醫工程
046542,046,國際企業學系（青年儲蓄帳戶組．臺北校區）,青年儲蓄;國際企業
046552,046,影音新聞暨社群傳播學系（青年儲蓄帳戶組．臺北校區）,青年儲蓄;傳播;新聞
046562,046,應用英語學系（青年儲蓄帳戶組．桃園校區）,青年儲蓄;英文
047012,047,新聞學系,新聞
047022,047,廣播電視電影學系廣播與聲音設計組,影視;設計
047032,047,廣播電視電影學系電視組,影視
047042,047,廣播電視電影學系電影組,影視
047052,047,圖文傳播學系,傳播
047062,047,公共關係暨廣告學系,廣告;公關
047072,047,口語傳播暨社群媒體學系,傳播
047082,047,資訊傳播學系,傳播
047092,047,數位多媒體設計學系,多媒體;設計
047102,047,傳播管理學系,傳播;管理
047112,047,資訊管理學系資訊管理組,管理;資管
047122,047,資訊管理學系資訊管理組(資安組),管理;資管;資訊安全
047132,047,資訊管理學系人工智慧暨科技傳播組,傳播;管理;資管;人工智慧
047142,047,資訊管理學系人工智慧暨科技傳播組(資安組),傳播;管理;資管;人工智慧;資訊安全
047152,047,財務金融學系,財務金融;金融
047162,047,行政管理學系,管理
047172,047,觀光學系餐旅經營管理組,管理;觀光;餐旅
047182,047,觀光學系旅遊暨休閒事業管理組,管理;觀光;休閒
047192,047,經濟學系,經濟
047202,047,企業管理學系,管理;企管
047212,047,社會心理學系,心理學
047222,047,英語暨傳播應用學系,英文;傳播
047232,047,日本語文學系,日文;文學
047242,047,法律學系,法律
050012,050,食品營養與保健生技學系(臺北校區),食品;生物科技;營養
050022,050,食品營養與保健生技學系食品創新與科技法律組(臺北校區),法律;創業;食品;生物科技;營養
050032,050,社會工作學系兒少、家庭與司法組(臺北校區),社會工作;犯罪
050042,050,社會工作學系老人、長照與身障組(臺北校區),社會工作;長照;高齡
050052,050,社會工作學系心理衛生與醫務組(臺北校區),社會工作;職業安全
050062,050,家庭研究與兒童發展學系幼兒教保組(臺北校區),兒童家庭
050072,050,家庭研究與兒童發展學系家庭教育與輔導組(臺北校區),兒童家庭;諮商輔導
050082,050,餐飲管理學系廚藝組(臺北校區),廚藝;管理
050092,050,餐飲管理學系餐旅組(臺北校區),管理;餐旅
050102,050,法律學系(臺北校區),法律
050112,050,服裝設計學系(臺北校區),設計;時尚
050122,050,媒體傳達設計學系動畫影像設計組(臺北校區),動畫;設計
050132,050,媒體傳達設計學系創意媒體設計組(臺北校區),設計
050142,050,工業產品設計學系(臺北校區),設計
050152,050,建築設計學系人文藝術組(臺北校區),設計;建築
050162,050,建築設計學系創意科技組(臺北校區),設計;建築
050172,050,建築職人學士學位學程(臺北校區),學士班;建築
050182,050,會計學系會計審計組(臺北校區),會計
050192,050,會計學系永續會計組(臺北校區),會計
050202,050,國際經營與貿易學系國際金融組(臺北校區),管理;金融;貿易
050212,050,國際經營與貿易學系貿易經營組(臺北校區),管理;貿易
050222,050,國際經營與貿易學系跨境行銷組(臺北校區),管理;行銷;貿易
050232,050,國際經營與貿易學系智慧物流組(臺北校區),管理;貿易;物流
050242,050,企業管理學系企業經營組(臺北校區),管理;企管
050252,050,企業管理學系人工智慧行銷組(臺北校區),管理;企管;行銷;人工智慧
050262,050,企業管理學系綠色永續組(臺北校區),管理;企管
050272,050,企業管理學系創新創業組(臺北校區),管理;企管;創業
050282,050,財務金融學系(臺北校區),財務金融;金融
050292,050,財務金融學系數位行銷設計組(臺北校區),設計;行銷;財務金融;金融
050302,050,風險管理與保險學系(臺北校區),管理;風險管理;保險
050312,050,應用外語學系(臺北校區),外國語文
050322,050,應用外語學系數位應用組(臺北校區),外國語文
050332,050,資訊科技與管理學系人工智慧與大數據組(臺北校區),管理;大數據;人工智慧
050342,050,資訊科技與管理學系雲端運算與物聯網組(臺北校區),管理
050352,050,資訊科技與管理學系數位媒體設計組(臺北校區),多媒體;設計;管理
050362,050,資訊科技與管理學系(APCS組)(臺北校區),管理
050372,050,資訊科技與管理學系(青年儲蓄帳戶組)(臺北校區),青年儲蓄;管理
050382,050,資訊科技與管理學系(資安組)(臺北校區),管理;資訊安全
050392,050,國際企業英語學士學位學程(社會組)(臺北校區),學士班;英文;國際企業
050402,050,國際企業英語學士學位學程(自然組)(臺北校區),學士班;英文;國際企業
050412,050,智慧服務管理英語學士學位學程(社會組)(臺北校區),學士班;英文;管理
050422,050,智慧服務管理英語學士學位學程(自然組)(臺北校區),學士班;英文;管理
050432,050,國際企業管理學系外匯數位金融組(高雄校區),管理;企管;國際企業;金融
050442,050,國際企業管理學系日韓商務與貿易組(高雄校區),管理;企管;國際企業;貿易
050452,050,國際企業管理學系品牌行銷企劃組(高雄校區),管理;企管;國際企業;行銷
050462,050,國際企業管理學系德國商務與投資組(高雄校區),管理;企管;國際企業
050472,050,金融管理學系數位金融組(高雄校區),管理;金融
050482,050,金融管理學系金融實務組(高雄校區),管理;金融
050492,050,金融管理學系金融商品組(高雄校區),管理;金融
050502,050,金融管理學系財務數理組(高雄校區),管理;金融
050512,050,金融管理學系科技金融組(高雄校區),管理;金融
050522,050,資訊管理學系物聯網應用組(高雄校區),管理;資管
050532,050,資訊管理學系人工智慧與雲端應用組(高雄校區),管理;資管;人工智慧
050542,050,資訊管理學系資訊技術應用組(高雄校區),管理;資管
050552,050,資訊科技與通訊學系App設計組(高雄校區),設計;通訊
050562,050,資訊科技與通訊學系人工智慧組(高雄校區),人工智慧;通訊
050572,050,資訊科技與通訊學系智慧機器人組(高雄校區),通訊;機器人
050582,050,資訊科技與通訊學系無人機組(高雄校區),通訊
050592,050,數位多媒體遊戲設計學系互動遊戲設計組(高雄校區),多媒體;設計
050602,050,數位多媒體遊戲設計學系數位AI應用設計組(高雄校區),多媒體;設計;人工智慧
050612,050,服飾設計與經營學系品牌經營組(高雄校區),管理;設計
050622,050,觀光管理學系旅運事業組(高雄校區),管理;觀光
050632,050,觀光管理學系國際觀光事業規劃組(高雄校區),管理;觀光
050642,050,休閒產業管理學系環境教育與休閒規劃設計組(高雄校區),環境;設計;管理;休閒
050652,050,休閒產業管理學系遊憩運動企劃組(高雄校區),管理;休閒
050662,050,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),管理;休閒
050672,050,應用日文學系(高雄校區),文學
050682,050,應用日文學系商務組(高雄校區),文學
050692,050,應用日文學系翻譯組(高雄校區),翻譯;文學
050702,050,應用日文學系實習組(高雄校區),文學
050712,050,音樂學系(臺北校區),音樂
050722,050,音樂學系Ｂ組(臺北校區),音樂
050732,050,數位多媒體遊戲設計學系數位多媒體設計組(高雄校區),多媒體;設計
050742,050,數位多媒體遊戲設計學系遊戲美術設計組(高雄校區),美術;多媒體;設計
050752,050,電腦動畫學士學位學程2D組(高雄校區),學士班;動畫
050762,050,電腦動畫學士學位學程3D組(高雄校區),學士班;動畫
050772,050,電腦動畫學士學位學程2D3D特效通修組(高雄校區),學士班;動畫
050782,050,電腦動畫學士學位學程特效組(高雄校區),學士班;動畫
050792,050,服飾設計與經營學系流行設計組(高雄校區),管理;設計
050802,050,服飾設計與經營學系飾品設計組(高雄校區),管理;設計
050812,050,時尚設計學系媒體傳達設計組(高雄校區),設計;時尚
050822,050,時尚設計學系整體造型設計組(高雄校區),設計;時尚
050832,050,觀光管理學系自然旅遊與運動觀光組(高雄校區),管理;觀光
051012,051,企業管理學系行銷組,管理;企管;行銷
051022,051,企業管理學系數位經營組,管理;企管
051032,051,企業管理學系企業永續發展組,管理;企管
